annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,website,clicked_link,payment,company,"$4.99, $29.98, $99.99",unknown,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,none,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,shared_credentials,none,bank,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,clicked_link,transaction,bank,,unknown,0.6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,transaction,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,bank,email,sent_money,payment,company,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,company,unknown,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,transaction,none,2500 USD,USD,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,none,none,individual,,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,shared_credentials,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,card,email,shared_credentials,verification,bank,,INR,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,email,clicked_link,verification,Discord support,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,none,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,40000,EUR,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,unknown,WhatsApp,sent_money,payment,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,telegram,sent_money,none,unknown,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,crypto,app,installed_app,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,none,unknown,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,telegram,sent_money,payment,unknown,1865,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,14000,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,phone,sent_money,payment,none,unknown,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,website,clicked_link,payment,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,website,sent_money,payment,company,2000,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,1,0,0,0,0,0,1,0,bank,phone,sent_money,transaction,bank,5000,GBP,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,shared_credentials,loan,none,14000,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,1,,,,,,,,,card,phone,installed_app,commerce,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,none,"$1,000 ",USD,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,none,sent_money,payment,none,,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,899 rupees,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,1,0,0,0,1,1,0,0,bank,phone,sent_money,payment,landlord,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,website,clicked_link,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,bank,sms,none,none,cyber crime cell,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,Amazon,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,unknown,$10k,USD,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,500,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,phone,none,none,none,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,1,0,0,1,0,0,0,0,0,0,upi,social_media,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,0,0,0,0,0,0,0,1,0,crypto,sms,installed_app,download,individual,25000,EUR,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,deposited_money,trade,business owner,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,telegram,none,payment,unknown,$2.17 ,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,unknown,sent_money,payment,none,1000,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,Airports Authority of India,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,installed_app,commerce,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,clicked_link,payment,company,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,none,none,none,unknown,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,unknown,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,0.7,unknown,0.5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,none,$350 ,USD,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,sent_money,commerce,company,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,bank,email,sent_money,payment,individual,$30 ,USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,clicked_link,recovery,none,unknown,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,,,,,,,,,,,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,clicked_link,none,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,unknown,sent_money,payment,unknown,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,website,staked_money,transaction,scam website,$550k,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,bank,sms,sent_money,payment,escort service,500,GBP,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,unknown,sent_money,payment,none,$1500AUD,AUD,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,individual,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,transaction,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,1,unknown,social_media,none,none,none,unknown,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,email,sent_money,payment,instructor,290,USD,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,2000,INR,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,website,sent_money,payment,company,12500,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,credential,none,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0.5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,website,sent_money,payment,individual,375,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,upi,website,deposited money,investment,none,60,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,bank,200000,INR,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,company,1000,USD,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,venmo,social_media,sent_money,payment,unknown,$500 ,USD,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,bank,3500,INR,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,Amazon delivery driver,unknown,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,card,phone,filed_chargeback,dispute,,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,shared_credentials,none,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,card,website,sent_money,payment,,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,1,bank,email,sent_money,payment,company,50,USD,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,2500,aed,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,1,,,0,0,0,0,0,0,0,upi,unknown,sent_money,payment,unknown,100,INR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,social_media,sent_money,payment,individual,57000,INR,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,social_media,none,none,company,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,email,none,payment,company,"$500, $3500, $4000",USD,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,unknown,unknown,company,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,crypto,youtube,sent_money,payment,unknown,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,password reset,unknown,unknown,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,0,0,0,0,0,0,unknown,none,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,none,none,company,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,none,email,none,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,email,clicked_link,payment,PayPal,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,transaction,individual,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,clicked_link,none,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,email,sent_money,payment,individual,1500,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,150 Rs,INR,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,unknown,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,transaction,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,gift_card,unknown,added_to_account,none,unknown,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,$180 USD,USD,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,reported,none,police,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,individual,$10 ,USD,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,telecom,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,payment,none,$680/m,USD,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,email,clicked_link,payment,bank,1000,INR,0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,social_media,sent_money,payment,individual,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,individual,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,website,sent_money,commerce,company,,unknown,0.95,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,1,0,0,0,0,0,0,bank,social_media,sent_money,payment,none,"$1,800 ",USD,0.5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,installed_app,commerce,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,unknown,none,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,phone,sent_money,payment,none,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,none,none,individual,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,clicked_link,transaction,none,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,telegram,none,none,individual,gift card,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,website,sent_money,payment,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,clicked_link,commerce,company,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_media,0,0,0,0,0,0,0,1,0,0,unknown,social_media,clicked_link,none,none,unknown,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,,,,,,,,,,,unknown,email,none,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,none,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,none,2rs,INR,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,app,installed_app,trade,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,WhatsApp,clicked_link,recovery,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,phone,sent_money,payment,none,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,clicked_link,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,bank,email,sent_money,payment,company,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,1,0,0,0,0,0,bank,website,sent_money,commerce,company,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,website,none,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,bank,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,website,none,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,1,,,,,,,,,card,website,sent_money,payment,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,telegram,sent_money,payment,bank,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,sms,sent_money,payment,bank,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,telegram,sent_money,payment,company,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,1,0,0,card,phone,sent_money,payment,none,150,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,none,payment,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,none | unknown,none | unknown,none | unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,1,1,0,1,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,website,sent_money,commerce,company,3850,USD,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,app,installed_app,commerce,company,125,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,transaction,bank,700,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,postal service,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,paid,trade,Korean bank,$200K,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,card,unknown,installed_app,none,company,"$10,000 ",USD,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
